LABEL,TEXT,URL,EMAIL,PHONE
spam,Weekend Offer-Use FCFF6000 for 10% disc. on all products except diapers. Use FC15NBH for 15% disc. on New Mom Essentials  Bath $ Skin Care  Health $ Safety.,No,No,No
spam,hifreechargerget rs cashback on min transaction of rs or more use code fc  promocode linked to afranoorainyahoocoin  valid twice per usercreditdebit cardnetbanking till th feb not valid for airtel users transact now frchinfc,No,No,No
smishing,kindly download narendra modi app  write your grievances directly to the pmo  request him to rollback excise from gj for android httpsplaygooglecomstoreappsdetailsidcomnarendramodiapp  for iphone  httpsappstoreinvxtmi  please support this initiative gjf,No,No,No
smishing,Get 5MB Free& N300 Free Credit To Call 2 Special Numbers Every Week. Simply Recharge With N200 Weekly. Dial*233*1*Etisalatnumber# To Register Ur special Num,No,No,No
smishing,Dear Customer Your S'IM validity have be expire please submit your adhar kindly call customer care no XXXXXXXXXX immediately within 24Hrs Thank you,No,No,No
spam,watch team india play live get flat rs off on domestic flights to match city use code goindia book now on makemytrip app mdealcotmtgndaynzm,No,No,No
smishing,hello the tommy hilfiger end of season sale just got hotter shop at kapsons  ansal plaza  and avail buy  and get  free tcs apply,No,No,No
ham,"Ask g or iouri, I've told the story like ten times already",No,No,No
spam,simply spend rs or more and get flat rs  cashback  only with your sbi card valid from feb to feb tc,No,No,No
smishing,"Here are 10 calcium rich foods that you need to include in your diet! For details, tap the free video link: http://l.jazzmobilemag.pk/kPhMtpz/05dd",Yes,No,No
ham,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,No,No,No
smishing,Pai International Electronics World Cup Offer. Win 5 Chevrolet Spark Cars  LCDs  Digital Cameras   MicroOvens & many more  Lucky Draw coupon on Rs2000 & above T&C,No,No,No
spam,mega savings this weekend at reliance market  nerulkg loose toorarhar dal eco rs  victoria  watt led bulb each rs only  valid till rd aprtc,No,No,No
spam,Your order will be deliver soon why wait for it http://smartronix.pk/b/ww/,Yes,No,No
ham,We stopped to get ice cream and will go back after,No,No,No
smishing,Congratulations your Amazon account have be select to receive an iPhone XX Pro click here to receive it now http://runolfssonbecker.icu/yq8ug 2m,Yes,No,No
smishing,YES or NODo you want to be one of our DAILY winners?'Nigeria Mega Jackpot' gives N110 000 in total every day.Send WIN to 35777 & participate now.N100/SMS,No,No,No
smishing,dear  saurabh trivedi  connect life with sbi lifevery urgentplease ensure that any login for today should be through tabearn in ho contest offer valid till st jan hurry up,No,No,No
spam,we have noticed that you have been away check out our offers specially selected for you shop now httpmpytmbbz paytmkaro,No,No,No
smishing,Congrats Your 8800XXXX99 be select for Rs 2000.00 directly in your Account Register now to use it TnC http://i3fq.com/jIzpjnijhp,Yes,No,No
ham,Ok... Thanx... Gd nite 2 ü too...,No,No,No
smishing,dial  tollfree for special data offers and internet settings,No,No,No
ham,Re your call; You didn't see my facebook huh?,No,No,No
ham,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,No,No,No
spam,Further verification be now require Please follow the provided step http://l-abe .com/Monzo-ID53 LOL,Yes,No,No
smishing,"Part-time daily salary of 3,000 rupee no time limit no fee please contact customer service Please add Whats-App http://wa .me/919671112027",Yes,No,Yes
ham,"Better than bb. If he wont use it, his wife will or them doctor",No,No,No
smishing,MRP : Rs. 54  SPL OFFER : Wth 180 Days Tariff validity! Recharge with Rs 54-Call any Airtel No in India Local & STD at 50p/min & any other Phone anywhere 9002191843:Its neither an end nor a beginning but a going on   with all the wisdom that experience can instill in us. May each day of the coming year in India at 60p  TALKTIME : Rs. 0.01  VALIDITY : 0 days.be vibrant and new bringing along many reasons for celebrations.Wishing you and your family a very Happy and prosperous New Year.Sandeep Gattani.,No,No,Yes
spam,Past mistakes and failures are like stern and compelling schoolteachers  pushing you to work even harder for great scholarship and success.,No,No,No
ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,No,No,No
smishing,reduce uptokgs uptoinchs in mins nodiet nopain noexe nosideeff free consult flatoff worth treat freely day with emi contpooja,No,No,No
ham,I'm leaving my house now.,No,No,No
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,No,No,Yes
ham,"An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",No,No,No
smishing,Dear Customer your Airtel fixedline broadband bill payment be overdue Please pay Rs 942.73 to avoid service disruption To pay instantly with ease download My Airtel app from play store or from www.airtel.in/myairtelapp Please ignore if you have already pay 5:24 PM,Yes,No,No
smishing,Hi it 's AT T Did you know it 's Cybersecurity Awareness Month Help keep your personal data safe by download your FREE AT T Mobile Security app Get it today at att.com/ freemobilesecurity or go to your app store to download Compatible device/service req 'd Restr's/data charge may apply,No,No,No
ham,Si si. I think ill go make those oreo truffles.,No,No,No
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",No,No,No
smishing,Get Loan Upto Rs.10000/- By StashFin App Now.No Salary Slip No Guarantor Apply Now SR7.in/,No,No,No
spam,JOKE. Akpos called the president  the convo goes thus. Akpos: I want to become the next president. Jonathan: Are u an idiot? Akpos: Is it compulsory?,No,No,No
spam,abofcom exclusive offer get rs off on purchases over rs use ideauc till  apr shop nowhttpbitlyvmiwg helpline tollfree,No,No,No
spam,Lloyds You add a new recipient 'Mr A Jones to your A/ C on 28/10 at 10:12AM If you do NOT recognize this please visit http://lloyds securesigning.com/1/,Yes,No,No
smishing,Dear Tikona Customer we have receive your request for last bill detail You will receive it on your registered email id.TT no X-XXXXXXXXXX be attend Refer email sent Your TT will be open for 24hrs so that you can speak to our officer on XXXXXXXXXXXX option X if any query.TIKONA,No,No,No
ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,No,No,No
spam,last  days of stock up sale on askmegrocery get  off on all products use flat for  off  extra  mobikwik cashback visit httpgooglbbtybe,No,No,No
smishing,special offer only for you call anywhere today for  mins and get  vv night mins free valid for  days free mins will be credited within  hrs,No,No,No
ham,O shore are you takin the bus,No,No,No
ham,"Sir, Waiting for your mail.",No,No,No
ham,"Ok, be careful ! Don't text and drive !",No,No,No
ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,No,No,No
ham,Tell rob to mack his gf in the theater,No,No,No
ham,You always make things bigger than they are,No,No,No
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,No,No,No
smishing,81XXXXXX71  you have been selected! Lucky you! Just recharge with at least N100 today! Enjoy FREE 20% extra credit for MTN2MTN calls!,No,No,No
spam,your g net bal is  mb valid till  your g net bal is  mb valid till  now enjoy facebook without data pack your g fairusage net bal is  mb valid till  now enjoy facebook without data pack,No,No,No
smishing,Dear customer Your PAYTM KYC Has Been Expired Contact Customer Care no XXXXXXXXXX immediately Your account will Block within XX hr,No,No,No
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,No,No,No
spam,y dnt u gve me sum love i hve taken shit lot of drug nd i m tired of fixng d pain  yeh tha gaana d aagaya mujhe yaad d p,No,No,No
spam,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",No,No,No
ham,I;m reaching in another 2 stops.,No,No,No
spam,unbelievable discounts on furniture at homecentre by lifestyle get flat  discount   cashback on all furniture purchases hurry  limited period offertc,No,No,No
ham,If you don't respond imma assume you're still asleep and imma start calling n shit,No,No,No
ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,No,No,No
smishing,dp now you can view daily attendance  home work  time table  notice  holidays list  result and download assignments  syllabus and do much more login wwwmyacademicpartnercom and download my academic partner app from google play store  your login idmsps password  regards msps,No,No,No
spam,Your package be already on its way http://Your face be see in this video we would like to talk to you http://motochki.ru/b/wc/ fAS.gW 8gU-4mN2 m,Yes,No,No
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,No,No,Yes
spam,I 've get an idea How ab a face chat It would make me so arouse be able to see you massage ur cock for me,No,No,No
smishing,As part of Cyber Swachhta Pakhwada CERT-In Gol advise you to keep your digital device bot free Get bot removal tool at http://www.csk.gov.in,Yes,No,No
smishing,AWB:141368221619368 from Tata Cliq not fulfil as you be not available.For query call XXXXXXXXXXX For feedback pls click fb.xbees.in/NBUPumrW XpressbeesAWB:141368221619368 from Tata Cliq not fulfil as you be not available For query call XXXXXXXXXXX For feedback pls click fb.xbees.in/gwi6fWcL Xpressbees,No,No,Yes
spam,dear customer off to a small vacation book your hotel through smartbuy get up to rs   cashback rs   instant waiver know more on http bit ly eqthg,No,No,No
smishing,Your HBL account has been locked due to suspicious activity. Please log in immediately at http://XXXX to verify your account.,Yes,No,No
smishing,dear customer  get health insurance for family of  for rs  lac sum insured  rs   per year  no medicals up to  years lifetime renewal without change in basic premium  onetime si restoration  no sub limits easy premium payment option tc apply to know more give missed call,No,No,No
smishing,your local national sms free balance has expired to continue enjoying your best offers dial   or  egane  vannal entha ekka,No,No,No
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,No,No,No
smishing,Text Message Tue XX Oct 20:57 Dear Customer Your lose iPhone XX Pro Max have be find today at 08:30 PM View location at http://apple.location-device.in/ YZDbx,Yes,No,No
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",No,No,No
spam,Happy Defence Day Pakistan! Celebrate Defence day with us by getting Flat 50% off on entire stock with Grand Clearance Sale'21! Ph#0300-8720132/5557850/8720356,No,No,Yes
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,No,No,No
ham,"Haha good to hear, I'm officially paid and on the market for an 8th",No,No,No
smishing,"In this simple video tutorial, you can learn the trick to create an elegant Cat Eye Flick! Click the link: http://p.jazzmobilemag.pk/BRe5Rgv/8c31",Yes,No,No
spam,get fit in style check out the latest collection of yepme sport shoes  hurry shop now httpysmrtlnkinjgqhsrz,No,No,No
smishing,hi kumar   download new jd app  get a chance to win ipad httpjsdlinapps  canara bank  ratings sirsa ho  ph  address httpjsdlinmapmixtsi   contest tc httpjsdlinmbtc,No,No,No
spam,merry christmas and happy extra  off on anything  everything for  hours only today shop now httpgooglmqk your coupon xmasdbtdnv tc apply,No,No,No
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,No,No,No
smishing,Dear Customer your pyatm wallet Has be book and hold Your amount please complete your kyc contact customer care XXXXXXXXXX,No,No,No
spam,uber around chandigarh at rs km  unlock exclusive deals at citys best restaurants  salons offer valid until mar  only tubercomchdmarch  uberchd,No,No,No
spam,dont miss the grand sale of span the hub of womens ethnic wear get flat  off on selected merchandise vat extra visit span alphaone mall vastrapur ahd,No,No,No
smishing,HSBC New payee request to MRC JONES through your HSBC mobile banking app If this be NOT you please visit http://payee verify alert .com hsbc,Yes,No,No
spam,ignite your new year plans with an exclusive preview of pumas flat  off sale only at puma sa mall   sadar bazar jabalpur tc apply,No,No,No
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",No,No,No
spam,Enjoy Upto 40% off on Cambridge with now more stock added for you. Visit your nearest Cambridge store and get most of the sale today.,No,No,No
spam,Dear Mr. Nessler Unlimited surf with the late iPad Benefit from our special offer a grey iPad XX GB and unlimited surfing for only 22.50 per month for X year Activation fee incl SIM card 10.- Offer available until 05.02.2018 23:00 Learn more at http://surv.biz/lrgy Salt,Yes,No,Yes
spam,dear pawan kumar  naaptol mega sale is backshop now for amazing one day offersbuy datawind g calling tablet at rs onlycall  to order now,No,No,No
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,Yes,No,No
smishing,Dear user your SBI YONO Account will be close today please click here on the link update your PAN CARD Number http://bit.ly/3tHP8fl,Yes,No,No
spam,only  today shop  ladies fashion  accessories central  get upto offaddtl  on rsaddtl  cashback on axis bank cardspayback pts till jantnc,No,No,No
smishing,home centreflat off jan  on wide range of furniture home decor  kitchenware chk catalogue  httpbitlypkqtox tc to opt out call,No,No,No
spam,update your PAN CARD Number.Thank you SBI,No,No,No
ham,I am in hospital dear. . I will call u back later,No,No,No
smishing,"You have been selected for a FREE $1,000 Besybuy Giftcard! Reply ""YES"" to claim your prize to get yours now. Only 43 left! Txt out to remove",No,No,No
spam,shop  shifting  clearance sale flat  off on  all new stock in cottonteriwoollinen  suiting shirting nly bhagwandas  co  pp svr  college dumasrd,No,No,No
spam,urgently recruit for part-time job you can earn XXXX-XXXXX Rs every day add Whatsapp wa.me/ XXXXXXXXXXXX,No,No,No
spam,exclusive hotel deal get  off on hotel bookings on goibibo app use code  gokarde book now on app mdealcotndkmzynjy,No,No,No
spam,rs off on min purchase of rs shoppersstopcom with hdfc bank platinum debit cardvalid till maycode hdfcdalso get extra cashbacktc,No,No,No
spam,Your package QA41 XXX have be arrive at our depot today please manage your delivery preference at http://t.co/v3hp2PMEbg,Yes,No,No
smishing,buy mts wifi g  speed  mbps unlimited data just  month rs book now  get usb adopter   cash back offer for free home delivery call,No,No,No
spam,Dear Customer you recharged 1000.00 naira and you have been rewarded with 1000.00 naira for national calls For recharging this week you,No,No,No
spam,ofear of speaking in public learn how to give speeches on stage develop self confidence iso certified course delhincr o branches m,No,No,No
ham,Is there any movie theatre i can go to and watch unlimited movies and just pay once?,No,No,No
spam,INTERAC E-Transfer do n't forget to deposit your fund before they expire Visit http://short.lc/EKV22 Fees,Yes,No,No
ham,My planning usually stops at \find hella weed,No,No,No
smishing,win a maruti suzuki baleno call   rsans  score the highest tc,No,No,No
spam,Jon Nilsen Withdrawal request from new Device IP China Macau Edit or Cancel detail ledger.com-device.id73457.app/ activity,No,No,No
spam,To complete your purchase of EUR 250.99 to coinbase.com use your one time passcode XXXXXX within XX minute Not you visit 365-cancel card.com,No,No,No
ham,Allo! We have braved the buses and taken on the trains and triumphed. I mean weÛ÷re in bÛ÷ham. Have a jolly good rest of week,No,No,No
smishing,wangs kitchen summer special buy  get  free on select dishes use coupon code wk hurry up offer valid till th april tc apply call,No,No,No
ham,Huh so early.. Then Ì_ having dinner outside izzit?,No,No,No
ham,Cant think of anyone with * spare room off * top of my head,No,No,No
ham,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that!",No,No,No
ham,Yeah I'll try to scrounge something up,No,No,No
spam,Hey Take a few minute to participate in this guided meditation 3:28 min http://bit.ly/3enjXuk,Yes,No,No
spam,flat   extra  off avento the perfect personal home gym for men  women  just rs  order now on  or wwwstarcjcom use coupon,No,No,No
spam,Your biggest opportunity probably lies under your own feet  in your current job  industry  education  experience or interests -Brian Tracy,No,No,No
smishing,Your package be delay Confirm delivery now http://waleedmotors.com/track.php z 99uqivjjxq XX hour remain,Yes,No,No
smishing,Just open a zero balance Kotak XXX A c now Get X ticket free when you buy X PVR movie ticket use Kotak debit card http://1kx.in/DfhL1vE1ZW9,Yes,No,No
smishing,dear customer  may special offer on honda amaze starting with  book amaze  with pioneer honda today and get benefits of  insurancerto yrs ext warranty k exchange bonus accessories  total benefit upto   for more details visit pioneer honda  gandhidham call tc apply offer on available stock only,No,No,No
ham,"How about clothes, jewelry, and trips?",No,No,No
smishing,Maxworth Realty (I) Ltd Apprd Sites (BIAAPA   BMRDA& Limits) forsale@ starts from Rs650-1700/sqft blore with EMI 0% call -9591985269-160by2.com {Send FRE,No,No,Yes
smishing,celebrate holi with khadims flat  off at company owned outlets hurry till stock lasts  tc apply to opt out of this service  please give a missed call to,No,No,No
smishing,bhk flat for resale starting  rslacs onwards in greater noida contact for fresh bookings in noida and greater noida in any project,No,No,No
smishing,More than 4000 jobs in fields of IT  Sales  Finance  Media  Call Center  HR  Acc. & more.Submit your Resume on www.jobsansaar.com. Portal with maximum vacancies.,Yes,No,No
ham,You call times job today ok umma and ask them to speed up,No,No,No
smishing,add rs  to your ola money and get rs extra apply code  om avail the offer now httpbitlyom tca,No,No,No
ham,Later i guess. I needa do mcat study too.,No,No,No
spam,"Cambridge brings you a whole new experience at F-6, ALAM STORE with an exclusive discount of FLAT 30% OFF, valid for 1st and 2nd October. Shop now!",No,No,No
smishing,dear customer  greetings from vardan dhaba we are pleased to inform about our veg  special thali     with cyclic menu and hygienically packed also avail the facility of free home delivery with minimum order of rs only contact,No,No,No
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,No,No,No
smishing,dear member  exclusive rs gift voucher awaits you at the raymond shop valid on a minimum purchase of rs till  apr at select stores code adtaavziuqm  tc call,No,No,No
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",No,No,Yes
spam,rush hour  myntracom  pm to  pm get flat  off only today visit googlmtmwcm,No,No,No
ham,Are u awake? Is there snow there?,No,No,No
smishing,ork with the Live Project of MNC.Earn Rs.7000/-m.SMS sending Job from Home. Call? 9609791352 or 9933042936.www.cyberjob.in-Sent 4rm 160by2.co,Yes,No,Yes
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,No,No,No
ham,If we win its really no 1 side for long time.,No,No,No
smishing,Pour ATM Acc XX have be block due to BVN ystem Ã¢ÂÂ¬ rror Call XXXXXXXXXXX to open within XX Hrs,No,No,No
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",No,No,No
spam,"Sell this mtn N5,000 for ur food stuff and handout Baba say face ur book and dont join bad group o from Ola",No,No,No
smishing,Discover the mental health benefits of crying! Click this free video link for details: http://l.jazzmobilemag.pk/O7JMCtS/96c7,Yes,No,No
spam,guess fuckin what  i hve autographs from the members of the band jal  i met those guys personally d  i dont give a fuck now  the world could be ending today or tomorow  or whenver p,No,No,No
spam,Get the new MTN Android Smartphones for as low as N8 000 only and enjoy BBM  Whatsapp & access to over 1 Mill apps & games. Visit MTN Stores to get yours now,No,No,No
spam,only for you from levis walk into your favourite store and get rs  off on purchase of any pair of jeans limited period offer until rd april only tc,No,No,No
spam,we are happy to share that we have delivered  million meals across mumbai a big thank you  order from holachefcom between th to th january and get a surprise gift with your food,No,No,No
spam,cheers chandra prakash soni meera your beer cafe is now powered by payback points earn  points for rs  spent  spend them on your next order tnc,No,No,No
smishing,Swipe up This be only for my premium user Looking for a meetup hangout may be something more like that Available for meetup hangout+live webcam videos Add me on snapchat username marilynsheppa21 image process X .jpeg 6m o,No,No,No
spam,"Zaha ""Gossamer Drop 2"" Festive Unstitched LIVE on LAAM. Shop https://XXXX to get it on express shipping.",Yes,No,No
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,No,No,No
smishing,Dear Customer Your ATM Card have be Blocked By State Bank Of Pakistan Due To Non Verification If You Want To Keep Using Your ATM Card Call,No,No,No
spam,Darkest time of the day is the minute before sunrise. When you feel its the darkest moment in life  the bright moment is just a minute away.,No,No,No
ham,Just getting back home,No,No,No
smishing,Dear Customer Your A RTEL S.I.M e.KYC Has Been Expired Please Call Customer care No XXXXXXXXXX Immediately Your S.I.M will be Deactivated Thanku XX Hr,No,No,No
smishing,Your Kotak Bank card point worth Rs XXXX expire on 11/01/2018 Kindly redeem your point into cash or voucher by click here Redeem Your Card Point bankcashpoint.com,No,No,No
spam,Elevate your style this winter with Mashriq's Unstitched Collection; a variety of luxurious fabrics for you to choose from. Shop now! thecambridgeshop.com,No,No,No
spam,dear  freecharger   g cashback only till th jan use promocode fcg  get rs cashback on g recharge of rs valid once per usercreditdebit card not valid for airtel users tnc apply,No,No,No
ham,Delhi and chennai still silent.,No,No,No
smishing,AssalamoAlikum GET BEST CASH PRICE for your OLD AC Door step collection NATIONAL PEL GENERAL etc. Any CONDITION / BRAND Window/Split 03109968571,No,No,Yes
spam,faasos gayle storm predicted use code wi or eng  get  cashback  for elite if the team you cheer for wins finalssunday so aajkhanemeinkyahai tc,No,No,No
smishing,Message +447384505762 XX-XX-XXXX 12:47 PAYPAL Your account have be limit due to a failure to confirm card account Options Back,No,No,Yes
ham,Serious? What like proper tongued her,No,No,No
smishing,GOOD NEWS Jio and Facebook be give 25GB Data Daily for X month to all Jio user due to lockdown of COVID XX Download this app now http://tiny.cc/2020jio,Yes,No,No
ham,I meant middle left or right?,No,No,No
ham,You didnt complete your gist oh.,No,No,No
smishing,full talktime offers only for you rcrs full talktime  valid days  rcrs full talktime  valid days dial  for more offers,No,No,No
smishing,You receive X new photo- message http://fooddiarys.com/c/ d i 5ubfDHLEh7,Yes,No,No
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,No,No,Yes
smishing,Open tender for SASOL PTY LTD.All tenderers can submit their company detail CK Documents to INFO SASOLSAG ROUP.COM call XXXXXXXXXX,No,No,No
smishing,lic  rect of aao  fee received appln registered reg no  password aurrr download  application for your record,No,No,No
spam,Dear I be a project manager we be hire a team you can work from home daily salary:15000 Accept Jobs wa.me/919963498772,No,No,Yes
smishing,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 ??100 cash. Name the NEW US President? txt ans to 80082,No,No,No
spam,wls flat  off on rs  above at wills lifestyle stores hurry limited period offer valid from tomorrow vat extra tc,No,No,No
smishing,smile n slim diwali offer buy  get  free loose weight up to  kg no yoga  no dieting  no side effect govt approved medicine   only call,No,No,No
smishing,7058XXXX73 receive payment of Rs 3500.00 by PAYTM Txn ID 9908XX25X Download now and Register to Receive your amount TnC http://m3fr.com/emMS21irV,Yes,No,No
ham,Prabha..i'm soryda..realy..frm  my heart,No,No,No
ham,No probs hon! How u doinat the mo?,No,No,No
spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,No,No,No
smishing,Dear Customer Your STATE BANK OF INDIA A C have be suspend Please verify your KYC detail on the link give below http://dcb1552aa8ac .ngrok.io sbibank,Yes,No,No
spam,Hey I make a compilation for the new year http://docker1.grupo3ds.com.br/b/gt/ 1gd7pdffj48v,Yes,No,No
ham,A guy who gets used but is too dumb to realize it.,No,No,No
ham,Xy trying smth now. U eat already? We havent...,No,No,No
smishing,Reputed Vehicle Security Company requires 100+ marketing agents in Delhi/NCR. 10k/mth +Incentives   apply now send your updated resume at hr@phoenixsecure.in,No,Yes,No
smishing,Dear SBI User 's Your SBI ACCOUNTS Will Be Block Today Due To Incomplete KYC For The Re-Update your PAN CARD Follow The Link http://bit.ly/31J8RR2,Yes,No,No
spam,satyam je this is sanjay chaudhary opp your nanis home shamnagar  d shala  can u talk about one more  bhk in gbp d bassi,No,No,No
spam,central is celebrating ur birthday this month shop at central and get rewarded with birthday gift of  payback points valid till  apr tnc,No,No,No
spam,take it off  flat  off  americanswancom code  take men httpgooglzlgfmf women httpgooglskruri first  orders only,No,No,No
ham,Ü thk of wat to eat tonight.,No,No,No
ham,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\""""",No,No,No
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..,No,No,No
ham,Ok i also wan 2 watch e 9 pm show...,No,No,No
smishing,Jade I 'm a young girl in Lagos and too shy to make friend due to my big boob U 're awesome can we be good frd Reply LOVE so we can chat,No,No,No
smishing,hurryown ur favorite maruti alto this march in pre budget price  just pay rslimited stocks available more details call tc apply,No,No,No
spam,stay fit  stay healthy buy floraware fruit and vegetable juicer   extra  cashback on mobikwik wallet apply coupon mkart shop now httpsgooglselg,No,No,No
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",No,No,No
smishing,a new version  of sfa system is launched today with few additional features a prompt will appear to download while accessing sfa system please do clear offline data before downloading masteryou may also download the new application from httpandroidmsalesjkvapk  rgds  jk cement,No,No,No
smishing,Special offer COULD YOU PARTNER WITH ME IN AN URGENT TRANSACTIO N CONTACT ME RIGHT NOW FOR DETAILS sydneyjames XX outlook .com,No,No,No
ham,"(And my man carlos is definitely coming by mu tonight, no excuses)",No,No,No
spam,Withdrawal request from new Device IP China Macau Edit or Cancel detail ledger.com device.id73457.app/,No,No,No
spam,Costco Paul the code XXXXX print on your receipt from XX come in 1st in our iPhone raffle egzc.info/ILs1zjF7MP,No,No,No
spam,ASSURED SAFETY with FLAT XX OFF Rs.150 OFF on medicine Also get PhonePe cashback up to Rs.650 Code PES150 TC PharmEasy http://peasy.in ZhGLAAC,Yes,No,No
ham,I'm also came to room.,No,No,No
smishing,dear customer service ur honda wheeler  tajshree honda  deonagar  khamla rd  get  litre petrol absolutely free on paid service hurry ltd period offer tc apply  sunday open timings  am to  pm,No,No,No
spam,JOKE. Wife: If i knew u were this poor I wouldnt hav married u! Akpos: what do u think I meant when I said u were d only thing I have in this world?,No,No,No
spam,Dear Customer  your 10MB 1-Day Mobile Data plan is exhausted but your plan expires: 12/Aug/2014 17:59. Subscribe to a data plan now or Browse at bundle rate.,No,No,No
ham,What you doing?how are you? Hope everything is fine..,No,No,No
spam,Make Australia Great Fast train for Melbourne X hour to CBD from up to 300kms away Vote X United Australia Party Clive Palmer Auth http://bit.ly/ 2QjGAUM,Yes,No,No
ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,No,No,No
smishing,Your account and ATM card have be close if you do not call then you have to pay money a bank so just call that number XXXXXXXXXX,No,No,No
ham,Gudnite....tc�sweet dreams..,No,No,No
spam,dear rider  get  off all your ubermoto rides this week apply promo moto request for a ride and zip through gurgaon traffic details tubercommoto,No,No,No
ham,I dunno they close oredi not... Ü v ma fan...,No,No,No
smishing,havmor surprisesbuy any burger  get  free valid for    march  at havmor eateries ahmedabad till pm cpn aa tc apply,No,No,No
spam,this ipl  vodafone presents special offer only for you rs local  std mobile   p and gb g internet offer available till  only on my vodafone app,No,No,No
ham,Will be office around 4 pm. Now i am going hospital.,No,No,No
smishing,Dear Custmer Your ATM Card has been Blocked By State Bank Of Pakistan Due To Non Verification Yet If You Want To Keep Using Your ATM Card Cal us 03238590874..,No,No,Yes
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",No,No,Yes
spam,hello you are now eligible for the special offer requested by you please recharge to avail the offer,No,No,No
smishing,YOUR MOBILE NUMBER HAS BEEN SELECTED FOR PAYMENT OF 3.8 CRORE IN DUBAI DUTY FREE TO RECEIVE SEND YOUR NAME AGE PHONE NUMBER TO,No,No,No
ham,"Could you not read me, my Love ? I answered you",No,No,No
smishing,You are a winner U have been specially selected 2 receive Â£1000 cash  speak to a live operator 2 claim 0871277810810,No,No,Yes
ham,"Kate jackson rec center before 7ish, right?",No,No,No
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,No,No,No
spam,Hey Kraft honey mustard want to put advert logo sticker on your vehicle for XXX weekly be you interested,No,No,No
ham,How come she can get it? Should b quite diff to guess rite...,No,No,No
spam,days to akshay tritiya  visit orra stores to get upto  off on making charges of gold jewellery tc offer valid till th may ph,No,No,No
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),No,No,No
ham,"\Speak only when you feel your words are better than the silence...\"" Gud mrng:-)""",No,No,No
smishing,dear customer get paid service done in platinum motocorp  get  discount on paid service labourtcoffer valid on booking  till st may,No,No,No
